session_length,features,label
6,search new user offers product_view random item general search new user offers signup_complete email signup_complete google search new user offers,signup_intent
6,product_view linen blazer clothing category_view home  garden product_view gold chronograph luxury watches category_view mens shoes category_view summer dresses category_view streetwear,fashion_interest
3,signup_complete phone signup_complete email signup_complete phone,signup_intent
4,category_view summer dresses search luxury watches ethiopia search luxury watches ethiopia search summer fashion trends,fashion_interest
4,search where to buy coffee beans search where to buy coffee beans product_view espresso machine appliances add_to_cart latte blend 500g 120.0,coffee_interest
5,category_view defi products search bitcoin price today category_view blockchain  crypto search bitcoin price today product_view ledger nano wallet crypto hardware,crypto_interest
4,product_view trezor model t crypto hardware product_view random item general search how to buy ethereum category_view web3 tools,crypto_interest
2,add_to_cart p 404 leather wallet 450.0 add_to_cart p 404 leather wallet 450.0,abandoned_cart
5,search what is defi search deals today product_view trezor model t crypto hardware search best crypto wallet 2026 product_view trezor model t crypto hardware,crypto_interest
2,search crypto trading ethiopia search bitcoin price today,crypto_interest
4,search summer fashion trends category_view home  garden search luxury watches ethiopia product_view linen blazer clothing,fashion_interest
3,search crypto trading ethiopia search how to buy ethereum search bitcoin price today,crypto_interest
2,remove_from_cart p 101 remove_from_cart p 101,abandoned_cart
4,category_view cafe equipment product_view latte blend 500g coffee product_view latte blend 500g coffee product_view french press 1l coffee,coffee_interest
3,product_view trezor model t crypto hardware search how to buy ethereum search how to buy ethereum,crypto_interest
6,search summer fashion trends add_to_cart linen blazer 850.0 category_view summer dresses product_view gold chronograph luxury watches category_view womens bags search deals today,fashion_interest
5,signup_complete google search new user offers search new user offers signup_complete google signup_complete google,signup_intent
3,category_view mens shoes category_view luxury watches product_view linen blazer clothing,fashion_interest
5,category_view summer dresses product_view air max 2026 mens shoes product_view linen blazer clothing search luxury watches ethiopia add_to_cart linen blazer 850.0,fashion_interest
5,search how to get started search how to get started signup_complete google signup_complete google signup_complete phone,signup_intent
3,add_to_cart p 101 sony headphones 3200.0 add_to_cart p 404 leather wallet 450.0 remove_from_cart p 101,abandoned_cart
3,category_view cafe equipment product_view ethiopian yirgacheffe coffee search where to buy coffee beans,coffee_interest
2,product_view espresso machine appliances search best arabica coffee,coffee_interest
3,signup_complete email search new user offers product_view welcome bundle offers,signup_intent
5,product_view sony headphones electronics checkout_started 3200.0 1 add_to_cart p 303 coffee grinder 780.0 remove_from_cart p 101 checkout_started 3200.0 1,abandoned_cart
5,search luxury watches ethiopia category_view luxury watches category_view streetwear category_view luxury watches category_view luxury watches,fashion_interest
2,signup_complete google product_view welcome bundle offers,signup_intent
4,search how to get started signup_complete email product_view welcome bundle offers search how to get started,signup_intent
6,product_view sony headphones electronics checkout_started 3200.0 1 add_to_cart p 202 nike running shoes 1500.0 checkout_started 3200.0 1 checkout_started 3200.0 1 search deals today,abandoned_cart
6,add_to_cart p 202 nike running shoes 1500.0 remove_from_cart p 101 checkout_started 3200.0 1 product_view sony headphones electronics add_to_cart p 303 coffee grinder 780.0 search trending products,abandoned_cart
4,add_to_cart p 404 leather wallet 450.0 product_view sony headphones electronics remove_from_cart p 202 checkout_started 3200.0 1,abandoned_cart
2,product_view ethiopian yirgacheffe coffee category_view coffee  beverages,coffee_interest
2,search coffee near me search where to buy coffee beans,coffee_interest
5,add_to_cart p 404 leather wallet 450.0 add_to_cart p 303 coffee grinder 780.0 add_to_cart p 202 nike running shoes 1500.0 add_to_cart p 101 sony headphones 3200.0 checkout_started 3200.0 1,abandoned_cart
4,category_view luxury watches product_view gold chronograph luxury watches product_view gold chronograph luxury watches product_view air max 2026 mens shoes,fashion_interest
2,remove_from_cart p 202 add_to_cart p 404 leather wallet 450.0,abandoned_cart
2,signup_complete google search how to get started,signup_intent
3,signup_complete google category_view new user deals signup_complete email,signup_intent
3,signup_complete google signup_complete email product_view welcome bundle offers,signup_intent
4,category_view coffee  beverages category_view cafe equipment search best arabica coffee category_view cafe equipment,coffee_interest
2,category_view blockchain  crypto search best crypto wallet 2026,crypto_interest
3,category_view cafe equipment search where to buy coffee beans search coffee near me,coffee_interest
3,add_to_cart p 101 sony headphones 3200.0 checkout_started 3200.0 1 remove_from_cart p 101,abandoned_cart
4,product_view french press 1l coffee product_view french press 1l coffee add_to_cart latte blend 500g 120.0 add_to_cart latte blend 500g 120.0,coffee_interest
6,category_view new user deals product_view welcome bundle offers search new user offers product_view welcome bundle offers search trending products signup_complete email,signup_intent
2,remove_from_cart p 101 add_to_cart p 202 nike running shoes 1500.0,abandoned_cart
5,signup_complete google category_view new user deals category_view new user deals signup_complete phone signup_complete email,signup_intent
5,checkout_started 3200.0 1 checkout_started 3200.0 1 product_view sony headphones electronics remove_from_cart p 101 product_view sony headphones electronics,abandoned_cart
4,product_view welcome bundle offers product_view welcome bundle offers product_view welcome bundle offers signup_complete phone,signup_intent
5,search how to get started search how to get started signup_complete google signup_complete google signup_complete email,signup_intent
3,category_view electronics search coffee near me search where to buy coffee beans,coffee_interest
6,category_view luxury watches search summer fashion trends add_to_cart linen blazer 850.0 search summer fashion trends category_view electronics product_view air max 2026 mens shoes,fashion_interest
3,search bitcoin price today search how to buy ethereum category_view blockchain  crypto,crypto_interest
6,product_view trezor model t crypto hardware category_view defi products search how to buy ethereum product_view trezor model t crypto hardware category_view defi products search trending products,crypto_interest
2,category_view defi products category_view blockchain  crypto,crypto_interest
5,product_view espresso machine appliances add_to_cart latte blend 500g 120.0 product_view french press 1l coffee product_view ethiopian yirgacheffe coffee product_view ethiopian yirgacheffe coffee,coffee_interest
